-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 06/01/2024 through 05/31/2025 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
LAT,LON,YEAR,DOY,PRECTOTCORR
21.0,90.0,2024,167,26.98
21.0,90.625,2024,167,42.19
21.5,83.125,2024,167,0.82
21.5,83.75,2024,167,2.31
21.5,84.375,2024,167,3.96
21.5,85.0,2024,167,7.32
21.5,85.625,2024,167,9.55
21.5,86.25,2024,167,10.93
21.5,86.875,2024,167,7.45
21.5,87.5,2024,167,6.28
21.5,88.125,2024,167,2.9
21.5,88.75,2024,167,2.71
21.5,89.375,2024,167,7.4
21.5,90.0,2024,167,25.73
21.5,90.625,2024,167,41.26
22.0,83.125,2024,167,3.02
22.0,83.75,2024,167,6.05
22.0,84.375,2024,167,7.42
22.0,85.0,2024,167,9.69
22.0,85.625,2024,167,9.76
22.0,86.25,2024,167,8.47
22.0,86.875,2024,167,7.69
22.0,87.5,2024,167,4.7
22.0,88.125,2024,167,3.43
22.0,88.75,2024,167,2.25
22.0,89.375,2024,167,2.52
22.0,90.0,2024,167,11.74
22.0,90.625,2024,167,34.56
22.5,83.125,2024,167,6.03
22.5,83.75,2024,167,7.75
22.5,84.375,2024,167,7.7
22.5,85.0,2024,167,7.88
22.5,85.625,2024,167,6.37
22.5,86.25,2024,167,5.06
22.5,86.875,2024,167,4.89
22.5,87.5,2024,167,4.13
22.5,88.125,2024,167,3.4
22.5,88.75,2024,167,2.08
22.5,89.375,2024,167,1.22
22.5,90.0,2024,167,4.69
22.5,90.625,2024,167,15.32
23.0,83.125,2024,167,4.99
23.0,83.75,2024,167,5.88
23.0,84.375,2024,167,4.96
23.0,85.0,2024,167,4.04
23.0,85.625,2024,167,2.76
23.0,86.25,2024,167,3.66
23.0,86.875,2024,167,4.44
23.0,87.5,2024,167,4.79
23.0,88.125,2024,167,3.5
23.0,88.75,2024,167,2.78
23.0,89.375,2024,167,2.8
23.0,90.0,2024,167,5.49
23.0,90.625,2024,167,13.86
23.5,83.125,2024,167,3.24
23.5,83.75,2024,167,2.28
23.5,84.375,2024,167,1.3
23.5,85.0,2024,167,0.92
23.5,85.625,2024,167,0.61
23.5,86.25,2024,167,3.04
23.5,86.875,2024,167,4.51
23.5,87.5,2024,167,4.93
23.5,88.125,2024,167,2.95
23.5,88.75,2024,167,3.24
23.5,89.375,2024,167,5.19
23.5,90.0,2024,167,7.99
23.5,90.625,2024,167,14.56
24.0,83.125,2024,167,0.67
24.0,83.75,2024,167,0.39
24.0,84.375,2024,167,0.09
24.0,85.0,2024,167,0.04
24.0,85.625,2024,167,0.03
24.0,86.25,2024,167,1.34
24.0,86.875,2024,167,3.2
24.0,87.5,2024,167,2.78
24.0,88.125,2024,167,1.59
24.0,88.75,2024,167,3.61
24.0,89.375,2024,167,8.81
24.0,90.0,2024,167,12.51
24.0,90.625,2024,167,16.01
24.5,83.125,2024,167,0.07
24.5,83.75,2024,167,0.03
24.5,84.375,2024,167,0.0
24.5,85.0,2024,167,0.0
24.5,85.625,2024,167,0.0
24.5,86.25,2024,167,0.26
24.5,86.875,2024,167,1.44
24.5,87.5,2024,167,0.97
24.5,88.125,2024,167,1.62
24.5,88.75,2024,167,6.28
24.5,89.375,2024,167,14.09
24.5,90.0,2024,167,19.14
24.5,90.625,2024,167,23.15
25.0,83.125,2024,167,0.0
25.0,83.75,2024,167,0.0
25.0,84.375,2024,167,0.0
25.0,85.0,2024,167,0.0
25.0,85.625,2024,167,0.0
25.0,86.25,2024,167,0.17
25.0,86.875,2024,167,1.97
25.0,87.5,2024,167,1.08
25.0,88.125,2024,167,6.0
25.0,88.75,2024,167,15.91
25.0,89.375,2024,167,24.16
25.0,90.0,2024,167,26.26
25.0,90.625,2024,167,27.73
25.5,83.125,2024,167,0.0
25.5,83.75,2024,167,0.0
25.5,84.375,2024,167,0.0
25.5,85.0,2024,167,0.0
25.5,85.625,2024,167,0.05
25.5,86.25,2024,167,0.84
25.5,86.875,2024,167,6.38
25.5,87.5,2024,167,3.77
25.5,88.125,2024,167,16.73
25.5,88.75,2024,167,32.04
25.5,89.375,2024,167,39.37
25.5,90.0,2024,167,35.82
25.5,90.625,2024,167,29.13
26.0,83.125,2024,167,0.0
26.0,83.75,2024,167,0.0
26.0,84.375,2024,167,0.0
26.0,85.0,2024,167,0.0
26.0,85.625,2024,167,0.28
26.0,86.25,2024,167,2.65
26.0,86.875,2024,167,12.14
26.0,87.5,2024,167,10.02
26.0,88.125,2024,167,26.54
26.0,88.75,2024,167,42.91
26.0,89.375,2024,167,49.41
26.0,90.0,2024,167,42.08
26.0,90.625,2024,167,29.88
26.5,83.125,2024,167,0.01
26.5,83.75,2024,167,0.02
26.5,84.375,2024,167,0.04
26.5,85.0,2024,167,0.02
26.5,85.625,2024,167,0.54
26.5,86.25,2024,167,3.95
26.5,86.875,2024,167,12.86
26.5,87.5,2024,167,13.77
26.5,88.125,2024,167,27.79
26.5,88.75,2024,167,41.97
26.5,89.375,2024,167,47.66
26.5,90.0,2024,167,43.42
26.5,90.625,2024,167,32.53
27.0,83.125,2024,167,0.07
27.0,83.75,2024,167,0.21
27.0,84.375,2024,167,0.28
27.0,85.0,2024,167,0.13
27.0,85.625,2024,167,0.42
27.0,86.25,2024,167,2.43
27.0,86.875,2024,167,9.61
27.0,87.5,2024,167,11.06
27.0,88.125,2024,167,23.25
27.0,88.75,2024,167,29.92
27.0,89.375,2024,167,31.87
27.0,90.0,2024,167,30.62
27.0,90.625,2024,167,27.42
27.5,83.125,2024,167,0.2
27.5,83.75,2024,167,0.56
27.5,84.375,2024,167,0.94
27.5,85.0,2024,167,0.65
27.5,85.625,2024,167,0.45
27.5,86.25,2024,167,1.65
27.5,86.875,2024,167,5.17
27.5,87.5,2024,167,7.3
27.5,88.125,2024,167,14.17
27.5,88.75,2024,167,14.41
27.5,89.375,2024,167,14.04
27.5,90.0,2024,167,13.62
27.5,90.625,2024,167,13.65
28.0,83.125,2024,167,0.41
28.0,83.75,2024,167,1.31
28.0,84.375,2024,167,2.56
28.0,85.0,2024,167,1.69
28.0,85.625,2024,167,0.44
28.0,86.25,2024,167,0.6
28.0,86.875,2024,167,1.64
28.0,87.5,2024,167,3.24
28.0,88.125,2024,167,5.25
28.0,88.75,2024,167,5.01
28.0,89.375,2024,167,4.8
28.0,90.0,2024,167,4.52
28.0,90.625,2024,167,4.12
19.0,83.125,2024,168,2.44
19.0,83.75,2024,168,0.78
19.0,84.375,2024,168,0.41
19.0,85.0,2024,168,0.86
19.0,85.625,2024,168,0.95
19.0,86.25,2024,168,0.73
19.0,86.875,2024,168,1.54
19.0,87.5,2024,168,2.73
19.0,88.125,2024,168,4.07
19.0,88.75,2024,168,3.53
19.0,89.375,2024,168,2.68
19.0,90.0,2024,168,2.57
19.0,90.625,2024,168,3.43
19.5,83.125,2024,168,1.67
19.5,83.75,2024,168,0.3
19.5,84.375,2024,168,0.13
19.5,85.0,2024,168,0.54
19.5,85.625,2024,168,1.0
19.5,86.25,2024,168,0.85
19.5,86.875,2024,168,1.43
19.5,87.5,2024,168,2.58
19.5,88.125,2024,168,3.97
19.5,88.75,2024,168,3.71
19.5,89.375,2024,168,3.62
19.5,90.0,2024,168,4.55
19.5,90.625,2024,168,4.52
20.0,83.125,2024,168,0.86
20.0,83.75,2024,168,0.36
20.0,84.375,2024,168,0.44
20.0,85.0,2024,168,0.44
20.0,85.625,2024,168,0.75
20.0,86.25,2024,168,1.11
20.0,86.875,2024,168,1.49
20.0,87.5,2024,168,2.32
20.0,88.125,2024,168,3.2
20.0,88.75,2024,168,3.11
20.0,89.375,2024,168,5.23
20.0,90.0,2024,168,12.63
20.0,90.625,2024,168,17.73
20.5,83.125,2024,168,0.85
20.5,83.75,2024,168,2.21
20.5,84.375,2024,168,3.05
20.5,85.0,2024,168,2.32
20.5,85.625,2024,168,1.44
20.5,86.25,2024,168,1.24
20.5,86.875,2024,168,1.62
20.5,87.5,2024,168,1.98
20.5,88.125,2024,168,2.42
20.5,88.75,2024,168,2.46
20.5,89.375,2024,168,7.0
20.5,90.0,2024,168,22.11
20.5,90.625,2024,168,34.62
21.0,83.125,2024,168,2.39
21.0,83.75,2024,168,6.58
21.0,84.375,2024,168,8.4
21.0,85.0,2024,168,6.39
21.0,85.625,2024,168,4.2
21.0,86.25,2024,168,2.6
21.0,86.875,2024,168,1.83
21.0,87.5,2024,168,2.6
21.0,88.125,2024,168,2.09
21.0,88.75,2024,168,2.22
21.0,89.375,2024,168,7.48
21.0,90.0,2024,168,23.71
21.0,90.625,2024,168,35.66
21.5,83.125,2024,168,4.51
21.5,83.75,2024,168,9.49
21.5,84.375,2024,168,11.58
21.5,85.0,2024,168,9.33
21.5,85.625,2024,168,6.67
21.5,86.25,2024,168,4.43
21.5,86.875,2024,168,3.04
21.5,87.5,2024,168,2.96
21.5,88.125,2024,168,2.12
21.5,88.75,2024,168,1.95
21.5,89.375,2024,168,5.65
21.5,90.0,2024,168,19.7
21.5,90.625,2024,168,32.38
22.0,83.125,2024,168,4.38
22.0,83.75,2024,168,6.73
22.0,84.375,2024,168,8.72
22.0,85.0,2024,168,8.33
22.0,85.625,2024,168,6.18
22.0,86.25,2024,168,4.29
22.0,86.875,2024,168,3.38
22.0,87.5,2024,168,2.82
22.0,88.125,2024,168,1.79
22.0,88.75,2024,168,1.03
22.0,89.375,2024,168,1.53
22.0,90.0,2024,168,7.9
22.0,90.625,2024,168,25.26
22.5,83.125,2024,168,2.61
22.5,83.75,2024,168,4.29
22.5,84.375,2024,168,5.38
22.5,85.0,2024,168,5.34
22.5,85.625,2024,168,3.89
22.5,86.25,2024,168,3.27
22.5,86.875,2024,168,2.33
22.5,87.5,2024,168,2.77
22.5,88.125,2024,168,1.03
22.5,88.75,2024,168,0.3
22.5,89.375,2024,168,0.06
22.5,90.0,2024,168,1.31
22.5,90.625,2024,168,5.72
23.0,83.125,2024,168,4.9
23.0,83.75,2024,168,5.78
23.0,84.375,2024,168,4.34
23.0,85.0,2024,168,2.91
23.0,85.625,2024,168,2.13
23.0,86.25,2024,168,2.53
23.0,86.875,2024,168,2.03
23.0,87.5,2024,168,2.01
23.0,88.125,2024,168,0.46
23.0,88.75,2024,168,0.14
23.0,89.375,2024,168,0.11
23.0,90.0,2024,168,0.34
23.0,90.625,2024,168,3.12
23.5,83.125,2024,168,5.4
23.5,83.75,2024,168,6.61
23.5,84.375,2024,168,3.62
23.5,85.0,2024,168,1.56
23.5,85.625,2024,168,1.55
23.5,86.25,2024,168,1.93
23.5,86.875,2024,168,1.58
23.5,87.5,2024,168,1.2
23.5,88.125,2024,168,0.29
23.5,88.75,2024,168,0.42
23.5,89.375,2024,168,0.55
23.5,90.0,2024,168,0.62
23.5,90.625,2024,168,3.18
24.0,83.125,2024,168,3.63
24.0,83.75,2024,168,3.4
24.0,84.375,2024,168,1.43
24.0,85.0,2024,168,0.48
24.0,85.625,2024,168,1.0
24.0,86.25,2024,168,1.86
24.0,86.875,2024,168,0.95
24.0,87.5,2024,168,0.98
24.0,88.125,2024,168,0.3
24.0,88.75,2024,168,0.92
24.0,89.375,2024,168,1.3
24.0,90.0,2024,168,1.52
24.0,90.625,2024,168,5.59
24.5,83.125,2024,168,0.96
24.5,83.75,2024,168,0.75
24.5,84.375,2024,168,0.23
24.5,85.0,2024,168,0.05
24.5,85.625,2024,168,0.38
24.5,86.25,2024,168,1.17
24.5,86.875,2024,168,0.9
24.5,87.5,2024,168,0.67
24.5,88.125,2024,168,0.54
24.5,88.75,2024,168,2.01
24.5,89.375,2024,168,3.57
24.5,90.0,2024,168,4.9
24.5,90.625,2024,168,12.67
25.0,83.125,2024,168,0.09
25.0,83.75,2024,168,0.05
25.0,84.375,2024,168,0.01
25.0,85.0,2024,168,0.0
25.0,85.625,2024,168,0.11
25.0,86.25,2024,168,0.86
25.0,86.875,2024,168,2.06
25.0,87.5,2024,168,1.26
25.0,88.125,2024,168,3.11
25.0,88.75,2024,168,7.76
25.0,89.375,2024,168,12.81
25.0,90.0,2024,168,14.78
25.0,90.625,2024,168,24.01
25.5,83.125,2024,168,0.0
25.5,83.75,2024,168,0.0
25.5,84.375,2024,168,0.0
25.5,85.0,2024,168,0.0
25.5,85.625,2024,168,0.26
25.5,86.25,2024,168,2.67
25.5,86.875,2024,168,6.56
25.5,87.5,2024,168,5.41
25.5,88.125,2024,168,11.77
25.5,88.75,2024,168,23.88
25.5,89.375,2024,168,33.26
25.5,90.0,2024,168,31.74
25.5,90.625,2024,168,32.89
26.0,83.125,2024,168,0.0
26.0,83.75,2024,168,0.0
26.0,84.375,2024,168,0.0
26.0,85.0,2024,168,0.01
26.0,85.625,2024,168,0.64
26.0,86.25,2024,168,5.33
26.0,86.875,2024,168,14.61
26.0,87.5,2024,168,11.86
26.0,88.125,2024,168,28.67
26.0,88.75,2024,168,48.75
26.0,89.375,2024,168,55.84
26.0,90.0,2024,168,48.94
26.0,90.625,2024,168,38.38
26.5,83.125,2024,168,0.0
26.5,83.75,2024,168,0.01
26.5,84.375,2024,168,0.03
26.5,85.0,2024,168,0.39
26.5,85.625,2024,168,2.16
26.5,86.25,2024,168,6.94
26.5,86.875,2024,168,20.53
26.5,87.5,2024,168,18.75
26.5,88.125,2024,168,45.43
26.5,88.75,2024,168,59.69
26.5,89.375,2024,168,58.83
26.5,90.0,2024,168,52.29
26.5,90.625,2024,168,47.0
27.0,83.125,2024,168,0.16
27.0,83.75,2024,168,0.56
27.0,84.375,2024,168,0.94
27.0,85.0,2024,168,2.26
27.0,85.625,2024,168,5.43
27.0,86.25,2024,168,8.7
27.0,86.875,2024,168,17.56
27.0,87.5,2024,168,20.7
27.0,88.125,2024,168,41.13
27.0,88.75,2024,168,42.52
27.0,89.375,2024,168,38.86
27.0,90.0,2024,168,38.85
27.0,90.625,2024,168,42.98
27.5,83.125,2024,168,1.38
27.5,83.75,2024,168,4.37
27.5,84.375,2024,168,5.75
27.5,85.0,2024,168,5.1
27.5,85.625,2024,168,5.53
27.5,86.25,2024,168,6.43
27.5,86.875,2024,168,10.9
27.5,87.5,2024,168,13.65
27.5,88.125,2024,168,22.13
27.5,88.75,2024,168,19.4
27.5,89.375,2024,168,18.05
27.5,90.0,2024,168,22.0
27.5,90.625,2024,168,28.54
28.0,83.125,2024,168,3.83
28.0,83.75,2024,168,11.1
28.0,84.375,2024,168,12.26
28.0,85.0,2024,168,6.72
28.0,85.625,2024,168,3.57
28.0,86.25,2024,168,2.99
28.0,86.875,2024,168,5.06
28.0,87.5,2024,168,6.49
28.0,88.125,2024,168,8.97
28.0,88.75,2024,168,7.33
28.0,89.375,2024,168,7.29
28.0,90.0,2024,168,9.81
28.0,90.625,2024,168,12.08
19.0,83.125,2024,169,0.16
19.0,83.75,2024,169,0.06
19.0,84.375,2024,169,0.17
19.0,85.0,2024,169,0.6
19.0,85.625,2024,169,1.06
19.0,86.25,2024,169,1.17
19.0,86.875,2024,169,2.43
19.0,87.5,2024,169,3.83
19.0,88.125,2024,169,6.35
19.0,88.75,2024,169,6.95
19.0,89.375,2024,169,7.89
19.0,90.0,2024,169,10.56
19.0,90.625,2024,169,13.01
19.5,83.125,2024,169,0.06
19.5,83.75,2024,169,0.01
19.5,84.375,2024,169,0.04
19.5,85.0,2024,169,0.28
19.5,85.625,2024,169,0.99
19.5,86.25,2024,169,1.5
19.5,86.875,2024,169,2.63
19.5,87.5,2024,169,4.27
19.5,88.125,2024,169,6.47
19.5,88.75,2024,169,6.6
19.5,89.375,2024,169,7.68
19.5,90.0,2024,169,10.71
19.5,90.625,2024,169,10.87
20.0,83.125,2024,169,0.01
20.0,83.75,2024,169,0.0
20.0,84.375,2024,169,0.0
20.0,85.0,2024,169,0.06
20.0,85.625,2024,169,0.63
20.0,86.25,2024,169,2.22
20.0,86.875,2024,169,3.3
20.0,87.5,2024,169,4.67
20.0,88.125,2024,169,5.93
20.0,88.75,2024,169,5.69
20.0,89.375,2024,169,9.89
20.0,90.0,2024,169,23.77
20.0,90.625,2024,169,33.29
20.5,83.125,2024,169,0.0
20.5,83.75,2024,169,0.0
20.5,84.375,2024,169,0.0
20.5,85.0,2024,169,0.0
20.5,85.625,2024,169,0.14
20.5,86.25,2024,169,2.03
20.5,86.875,2024,169,3.93
20.5,87.5,2024,169,4.54
20.5,88.125,2024,169,4.99
20.5,88.75,2024,169,4.65
20.5,89.375,2024,169,12.24
20.5,90.0,2024,169,38.4
20.5,90.625,2024,169,61.97
21.0,83.125,2024,169,0.0
21.0,83.75,2024,169,0.0
21.0,84.375,2024,169,0.0
21.0,85.0,2024,169,0.0
21.0,85.625,2024,169,0.02
21.0,86.25,2024,169,0.92
21.0,86.875,2024,169,3.47
21.0,87.5,2024,169,3.29
21.0,88.125,2024,169,4.18
21.0,88.75,2024,169,4.2
21.0,89.375,2024,169,13.62
21.0,90.0,2024,169,45.93
21.0,90.625,2024,169,77.96
21.5,83.125,2024,169,0.01
21.5,83.75,2024,169,0.0
21.5,84.375,2024,169,0.0
21.5,85.0,2024,169,0.0
21.5,85.625,2024,169,0.04
21.5,86.25,2024,169,0.22
21.5,86.875,2024,169,1.53
21.5,87.5,2024,169,1.93
21.5,88.125,2024,169,2.88
21.5,88.75,2024,169,3.12
21.5,89.375,2024,169,11.27
21.5,90.0,2024,169,45.57
21.5,90.625,2024,169,83.27
22.0,83.125,2024,169,0.05
22.0,83.75,2024,169,0.01
22.0,84.375,2024,169,0.01
22.0,85.0,2024,169,0.03
22.0,85.625,2024,169,0.06
22.0,86.25,2024,169,0.12
22.0,86.875,2024,169,0.12
22.0,87.5,2024,169,0.74
22.0,88.125,2024,169,0.92
22.0,88.75,2024,169,0.93
22.0,89.375,2024,169,2.95
22.0,90.0,2024,169,20.93
22.0,90.625,2024,169,68.73
22.5,83.125,2024,169,0.12
22.5,83.75,2024,169,0.01
22.5,84.375,2024,169,0.03
22.5,85.0,2024,169,0.2
22.5,85.625,2024,169,0.26
22.5,86.25,2024,169,0.17
22.5,86.875,2024,169,0.1
22.5,87.5,2024,169,0.1
22.5,88.125,2024,169,0.03
22.5,88.75,2024,169,0.02
22.5,89.375,2024,169,0.01
22.5,90.0,2024,169,3.61
22.5,90.625,2024,169,12.23
23.0,83.125,2024,169,0.11
23.0,83.75,2024,169,0.01
23.0,84.375,2024,169,0.07
23.0,85.0,2024,169,0.45
23.0,85.625,2024,169,0.66
23.0,86.25,2024,169,0.31
23.0,86.875,2024,169,0.12
23.0,87.5,2024,169,0.11
23.0,88.125,2024,169,0.05
23.0,88.75,2024,169,0.12
23.0,89.375,2024,169,0.15
23.0,90.0,2024,169,0.6
23.0,90.625,2024,169,3.04
23.5,83.125,2024,169,0.27
23.5,83.75,2024,169,0.02
23.5,84.375,2024,169,0.04
23.5,85.0,2024,169,0.32
23.5,85.625,2024,169,0.68
23.5,86.25,2024,169,0.38
23.5,86.875,2024,169,0.11
23.5,87.5,2024,169,0.07
23.5,88.125,2024,169,0.11
23.5,88.75,2024,169,0.56
23.5,89.375,2024,169,0.79
23.5,90.0,2024,169,1.3
23.5,90.625,2024,169,4.34
24.0,83.125,2024,169,0.42
24.0,83.75,2024,169,0.03
24.0,84.375,2024,169,0.01
24.0,85.0,2024,169,0.07
24.0,85.625,2024,169,0.22
24.0,86.25,2024,169,0.22
24.0,86.875,2024,169,0.08
24.0,87.5,2024,169,0.02
24.0,88.125,2024,169,0.22
24.0,88.75,2024,169,1.13
24.0,89.375,2024,169,1.74
24.0,90.0,2024,169,3.37
24.0,90.625,2024,169,10.32
24.5,83.125,2024,169,0.27
24.5,83.75,2024,169,0.03
24.5,84.375,2024,169,0.0
24.5,85.0,2024,169,0.0
24.5,85.625,2024,169,0.01
24.5,86.25,2024,169,0.03
24.5,86.875,2024,169,0.22
24.5,87.5,2024,169,0.06
24.5,88.125,2024,169,0.57
24.5,88.75,2024,169,1.78
24.5,89.375,2024,169,3.61
24.5,90.0,2024,169,9.58
24.5,90.625,2024,169,25.69
25.0,83.125,2024,169,0.01
25.0,83.75,2024,169,0.0
25.0,84.375,2024,169,0.0
25.0,85.0,2024,169,0.0
25.0,85.625,2024,169,0.0
25.0,86.25,2024,169,0.07
25.0,86.875,2024,169,1.13
25.0,87.5,2024,169,0.49
25.0,88.125,2024,169,2.74
25.0,88.75,2024,169,5.99
25.0,89.375,2024,169,11.9
25.0,90.0,2024,169,25.37
25.0,90.625,2024,169,51.91
25.5,83.125,2024,169,0.0
25.5,83.75,2024,169,0.0
25.5,84.375,2024,169,0.0
25.5,85.0,2024,169,0.0
25.5,85.625,2024,169,0.07
25.5,86.25,2024,169,0.71
25.5,86.875,2024,169,3.18
25.5,87.5,2024,169,2.45
25.5,88.125,2024,169,8.81
25.5,88.75,2024,169,18.1
25.5,89.375,2024,169,30.04
25.5,90.0,2024,169,46.45
25.5,90.625,2024,169,66.59
26.0,83.125,2024,169,0.0
26.0,83.75,2024,169,0.0
26.0,84.375,2024,169,0.0
26.0,85.0,2024,169,0.08
26.0,85.625,2024,169,0.55
26.0,86.25,2024,169,1.92
26.0,86.875,2024,169,5.04
26.0,87.5,2024,169,5.17
26.0,88.125,2024,169,16.15
26.0,88.75,2024,169,28.5
26.0,89.375,2024,169,45.49
26.0,90.0,2024,169,59.92
26.0,90.625,2024,169,64.42
26.5,83.125,2024,169,0.02
26.5,83.75,2024,169,0.08
26.5,84.375,2024,169,0.17
26.5,85.0,2024,169,0.48
26.5,85.625,2024,169,1.21
26.5,86.25,2024,169,2.75
26.5,86.875,2024,169,7.08
26.5,87.5,2024,169,6.83
26.5,88.125,2024,169,19.76
26.5,88.75,2024,169,31.52
26.5,89.375,2024,169,47.74
26.5,90.0,2024,169,59.99
26.5,90.625,2024,169,56.8
27.0,83.125,2024,169,0.18
27.0,83.75,2024,169,0.57
27.0,84.375,2024,169,1.25
27.0,85.0,2024,169,1.45
27.0,85.625,2024,169,1.55
27.0,86.25,2024,169,4.5
27.0,86.875,2024,169,9.6
27.0,87.5,2024,169,10.14
27.0,88.125,2024,169,22.3
27.0,88.75,2024,169,28.92
27.0,89.375,2024,169,38.62
27.0,90.0,2024,169,52.78
27.0,90.625,2024,169,66.66
27.5,83.125,2024,169,0.34
27.5,83.75,2024,169,1.08
27.5,84.375,2024,169,2.66
27.5,85.0,2024,169,3.35
27.5,85.625,2024,169,3.75
27.5,86.25,2024,169,6.13
27.5,86.875,2024,169,8.99
27.5,87.5,2024,169,10.98
27.5,88.125,2024,169,17.1
27.5,88.75,2024,169,16.11
27.5,89.375,2024,169,18.72
27.5,90.0,2024,169,28.38
27.5,90.625,2024,169,41.09
28.0,83.125,2024,169,0.48
28.0,83.75,2024,169,0.84
28.0,84.375,2024,169,2.25
28.0,85.0,2024,169,4.26
28.0,85.625,2024,169,4.25
28.0,86.25,2024,169,4.33
28.0,86.875,2024,169,5.23
28.0,87.5,2024,169,5.82
28.0,88.125,2024,169,7.04
28.0,88.75,2024,169,5.21
28.0,89.375,2024,169,5.79
28.0,90.0,2024,169,10.12
28.0,90.625,2024,169,14.39
19.0,83.125,2024,170,0.47
19.0,83.75,2024,170,0.39
19.0,84.375,2024,170,0.5
19.0,85.0,2024,170,0.63
19.0,85.625,2024,170,0.77
19.0,86.25,2024,170,0.95
19.0,86.875,2024,170,2.31
19.0,87.5,2024,170,4.06
19.0,88.125,2024,170,6.55
19.0,88.75,2024,170,7.26
19.0,89.375,2024,170,8.25
19.0,90.0,2024,170,10.69
19.0,90.625,2024,170,12.17
19.5,83.125,2024,170,0.61
19.5,83.75,2024,170,0.26
19.5,84.375,2024,170,0.42
19.5,85.0,2024,170,0.67
19.5,85.625,2024,170,0.99
19.5,86.25,2024,170,1.19
19.5,86.875,2024,170,2.03
19.5,87.5,2024,170,3.65
19.5,88.125,2024,170,5.6
19.5,88.75,2024,170,6.13
19.5,89.375,2024,170,7.34
19.5,90.0,2024,170,10.31
19.5,90.625,2024,170,11.24
20.0,83.125,2024,170,2.14
20.0,83.75,2024,170,0.23
20.0,84.375,2024,170,0.37
20.0,85.0,2024,170,0.87
20.0,85.625,2024,170,1.56
20.0,86.25,2024,170,2.17
20.0,86.875,2024,170,2.43
20.0,87.5,2024,170,3.53
20.0,88.125,2024,170,4.25
20.0,88.75,2024,170,4.27
20.0,89.375,2024,170,7.68
20.0,90.0,2024,170,18.65
20.0,90.625,2024,170,27.18
20.5,83.125,2024,170,5.45
20.5,83.75,2024,170,0.47
20.5,84.375,2024,170,0.29
20.5,85.0,2024,170,0.94
20.5,85.625,2024,170,1.75
20.5,86.25,2024,170,2.97
20.5,86.875,2024,170,3.37
20.5,87.5,2024,170,3.76
20.5,88.125,2024,170,3.35
20.5,88.75,2024,170,2.99
20.5,89.375,2024,170,8.09
20.5,90.0,2024,170,25.14
20.5,90.625,2024,170,40.35
21.0,83.125,2024,170,8.99
21.0,83.75,2024,170,0.87
21.0,84.375,2024,170,0.19
21.0,85.0,2024,170,0.7
21.0,85.625,2024,170,1.26
21.0,86.25,2024,170,2.12
21.0,86.875,2024,170,3.76
21.0,87.5,2024,170,2.99
21.0,88.125,2024,170,3.11
21.0,88.75,2024,170,2.63
21.0,89.375,2024,170,8.24
21.0,90.0,2024,170,27.07
21.0,90.625,2024,170,44.76
21.5,83.125,2024,170,11.9
21.5,83.75,2024,170,1.33
21.5,84.375,2024,170,0.09
21.5,85.0,2024,170,0.46
21.5,85.625,2024,170,0.91
21.5,86.25,2024,170,0.86
21.5,86.875,2024,170,1.93
21.5,87.5,2024,170,2.03
21.5,88.125,2024,170,2.25
21.5,88.75,2024,170,2.05
21.5,89.375,2024,170,7.01
21.5,90.0,2024,170,27.15
21.5,90.625,2024,170,46.65
22.0,83.125,2024,170,15.85
22.0,83.75,2024,170,2.11
22.0,84.375,2024,170,0.07
22.0,85.0,2024,170,0.67
22.0,85.625,2024,170,1.68
22.0,86.25,2024,170,1.25
22.0,86.875,2024,170,0.26
22.0,87.5,2024,170,1.16
22.0,88.125,2024,170,0.73
22.0,88.75,2024,170,0.68
22.0,89.375,2024,170,2.14
22.0,90.0,2024,170,14.01
22.0,90.625,2024,170,45.96
22.5,83.125,2024,170,18.84
22.5,83.75,2024,170,2.84
22.5,84.375,2024,170,0.11
22.5,85.0,2024,170,1.01
22.5,85.625,2024,170,2.73
22.5,86.25,2024,170,2.28
22.5,86.875,2024,170,0.61
22.5,87.5,2024,170,0.58
22.5,88.125,2024,170,0.11
22.5,88.75,2024,170,0.12
22.5,89.375,2024,170,0.29
22.5,90.0,2024,170,3.51
22.5,90.625,2024,170,13.7
23.0,83.125,2024,170,15.77
23.0,83.75,2024,170,2.41
23.0,84.375,2024,170,0.09
23.0,85.0,2024,170,0.74
23.0,85.625,2024,170,2.2
23.0,86.25,2024,170,2.2
23.0,86.875,2024,170,0.77
23.0,87.5,2024,170,0.44
23.0,88.125,2024,170,0.18
23.0,88.75,2024,170,0.16
23.0,89.375,2024,170,0.22
23.0,90.0,2024,170,0.76
23.0,90.625,2024,170,4.64
23.5,83.125,2024,170,8.9
23.5,83.75,2024,170,1.3
23.5,84.375,2024,170,0.04
23.5,85.0,2024,170,0.3
23.5,85.625,2024,170,0.79
23.5,86.25,2024,170,0.99
23.5,86.875,2024,170,0.42
23.5,87.5,2024,170,0.21
23.5,88.125,2024,170,0.16
23.5,88.75,2024,170,0.16
23.5,89.375,2024,170,0.42
23.5,90.0,2024,170,1.42
23.5,90.625,2024,170,5.72
24.0,83.125,2024,170,2.54
24.0,83.75,2024,170,0.41
